2018-04-27 12:44:09 INFO  ZanrResource:58 - Pesme su uspesno prikazane
2018-04-27 12:44:25 INFO  ZanrResource:41 - Prikaz svih pesama
2018-04-27 12:44:25 INFO  ZanrResource:58 - Pesme su uspesno prikazane
2018-04-27 12:44:26 INFO  ZanrResource:41 - Prikaz svih pesama
2018-04-27 12:44:26 INFO  ZanrResource:58 - Pesme su uspesno prikazane
2018-04-27 12:44:44 INFO  ZanrResource:41 - Prikaz svih pesama
2018-04-27 12:44:44 INFO  ZanrResource:58 - Pesme su uspesno prikazane
2018-04-27 12:45:04 INFO  ZanrResource:41 - Prikaz svih pesama
2018-04-27 12:45:04 INFO  ZanrResource:58 - Pesme su uspesno prikazane
2018-04-27 12:45:05 INFO  ZanrResource:41 - Prikaz svih pesama
2018-04-27 12:45:05 INFO  ZanrResource:58 - Pesme su uspesno prikazane
2018-04-27 12:45:52 INFO  ZanrResource:41 - Prikaz svih pesama
2018-04-27 12:45:52 INFO  ZanrResource:58 - Pesme su uspesno prikazane
2018-04-27 12:45:52 INFO  ZanrResource:41 - Prikaz svih pesama
2018-04-27 12:45:52 INFO  ZanrResource:58 - Pesme su uspesno prikazane
2018-04-27 12:45:52 INFO  ZanrResource:41 - Prikaz svih pesama
2018-04-27 12:45:52 INFO  ZanrResource:58 - Pesme su uspesno prikazane
2018-04-27 12:46:10 INFO  ZanrResource:41 - Prikaz svih pesama
2018-04-27 12:46:10 INFO  ZanrResource:58 - Pesme su uspesno prikazane
2018-04-27 12:46:11 INFO  ZanrResource:41 - Prikaz svih pesama
2018-04-27 12:46:11 INFO  ZanrResource:58 - Pesme su uspesno prikazane
2018-04-27 12:46:22 INFO  ZanrResource:41 - Prikaz svih pesama
2018-04-27 12:46:22 INFO  ZanrResource:58 - Pesme su uspesno prikazane
2018-04-27 12:46:31 INFO  ZanrResource:41 - Prikaz svih pesama
2018-04-27 12:46:31 INFO  ZanrResource:58 - Pesme su uspesno prikazane
2018-04-27 12:47:03 INFO  ZanrResource:41 - Prikaz svih pesama
2018-04-27 12:47:03 INFO  ZanrResource:58 - Pesme su uspesno prikazane
2018-04-27 12:47:04 INFO  ZanrResource:41 - Prikaz svih pesama
2018-04-27 12:47:04 INFO  ZanrResource:58 - Pesme su uspesno prikazane
2018-04-27 12:47:21 INFO  ZanrResource:41 - Prikaz svih pesama
2018-04-27 12:47:21 INFO  ZanrResource:58 - Pesme su uspesno prikazane
2018-04-27 12:47:36 INFO  ZanrResource:41 - Prikaz svih pesama
2018-04-27 12:47:36 INFO  ZanrResource:58 - Pesme su uspesno prikazane
2018-04-27 12:47:36 INFO  ZanrResource:41 - Prikaz svih pesama
2018-04-27 12:47:36 INFO  ZanrResource:58 - Pesme su uspesno prikazane
2018-04-27 12:47:55 INFO  ZanrResource:41 - Prikaz svih pesama
2018-04-27 12:47:55 INFO  ZanrResource:58 - Pesme su uspesno prikazane
2018-04-27 12:48:05 INFO  ZanrResource:41 - Prikaz svih pesama
2018-04-27 12:48:05 INFO  ZanrResource:58 - Pesme su uspesno prikazane
